version 1.000000
type 1
element vertex 35947
vertex: -0.025466 0.0460651 0.0509844
vertex: -0.0244855 0.0461464 0.0516096
vertex: -0.0234881 0.0462034 0.0522022
vertex: -0.0224893 0.0462052 0.0523041
vertex: -0.0214969 0.0461967 0.0522939
vertex: -0.0205102 0.0461853 0.0521703
vertex: -0.0195364 0.0461211 0.0518679
vertex: -0.0185448 0.0460852 0.0515079
vertex: -0.0175443 0.0460366 0.0510389
vertex: -0.0165385 0.0459978 0.0505746
vertex: -0.0155349 0.0459646 0.0502157
vertex: -0.0145321 0.0459268 0.0498594
vertex: -0.0135288 0.0458914 0.0493586
vertex: -0.012533 0.0458468 0.048979
vertex: -0.0115387 0.0458293 0.048671
vertex: -0.0105333 0.0457993 0.0483516
vertex: -0.0095211 0.045789 0.0480158
vertex: -0.00850771 0.0457646 0.047699
vertex: -0.00750575 0.0457415 0.0474579
vertex: -0.00649796 0.0457161 0.0472731
vertex: -0.00549495 0.0456998 0.0471564
vertex: -0.00449363 0.0456798 0.0470573
vertex: -0.00349731 0.0456721 0.0469862
vertex: -0.00248901 0.0456504 0.0469622
vertex: -0.00149685 0.0456811 0.047029
vertex: -0.000499367 0.0456802 0.0470389
vertex: 0.000501495 0.0457296 0.0472541
vertex: 0.00150908 0.0458287 0.0477014
vertex: 0.00251634 0.0459065 0.0480561
vertex: 0.00351191 0.0459363 0.0483003
vertex: 0.00450167 0.0459455 0.0484199
vertex: 0.00549045 0.0459551 0.048539
vertex: 0.00647697 0.0459611 0.0484012
vertex: 0.00747158 0.0458651 0.0478111
vertex: 0.00845531 0.04577 0.0469205
vertex: 0.00953188 0.0455622 0.0461832
vertex: -0.0354984 0.115235 0.0327878
vertex: -0.033517 0.115303 0.0329858
vertex: -0.034501 0.115223 0.0328885
vertex: -0.0484911 0.115278 0.0334198
vertex: -0.00248977 0.112799 0.0419964
vertex: 0.0429479 0.0845778 -0.00579145
vertex: -0.00749309 0.114174 0.0409291
vertex: -0.00648723 0.114138 0.040862
vertex: -0.0343726 0.127227 0.0072164
vertex: -0.0675131 0.145595 0.0418048
vertex: -0.0685186 0.1456 0.0424246
vertex: -0.076485 0.148385 0.0403892
vertex: -0.0715061 0.148353 0.0408514
vertex: -0.0393744 0.174134 -0.00504658
vertex: 0.0410678 0.10142 0.0221661
vertex: -0.0514931 0.156432 0.0104716
vertex: 0.0202898 0.124676 0.0257091
vertex: -0.0151278 0.128803 0.00988702
vertex: -0.00149333 0.112805 0.0421166
vertex: -0.0228105 0.123961 0.023212
vertex: 0.0405574 0.104219 0.0191648
vertex: 0.0315129 0.0439606 0.0299133
vertex: 0.0325099 0.0439072 0.0294151
vertex: -0.0490964 0.156122 -0.00621407
vertex: -0.0271937 0.174158 -0.0183459
vertex: 0.0272121 0.088765 -0.0222319
vertex: -0.0307256 0.0915724 -0.0247467
vertex: -0.0318346 0.0915622 -0.0244444
vertex: -0.0298676 0.0916468 -0.0252289
vertex: -0.0494924 0.160775 0.00747898
vertex: -0.0322408 0.125589 0.00213325
vertex: -0.0888501 0.151809 0.0151852
vertex: 0.0343092 0.113032 0.0252402
vertex: 0.0375985 0.10834 0.0241868
vertex: -0.0254275 0.181837 -0.00892324
vertex: 0.028089 0.0929174 0.0442737
vertex: -0.000498881 0.112805 0.0421187
vertex: 0.00328959 0.131137 0.0194851
vertex: -0.00316996 0.131012 0.0171239
vertex: 0.00680734 0.129132 0.0265205
vertex: 0.00773558 0.128847 0.0268569
vertex: -0.0445078 0.128204 0.0197407
vertex: -0.0288355 0.125617 0.00924976
vertex: -0.0407972 0.128426 0.00338476
vertex: -0.088826 0.122625 0.00229599
vertex: -0.00326172 0.0994383 0.0499516
vertex: -0.0426789 0.168728 0.0023488
vertex: -0.0657091 0.157202 -0.00882727
vertex: -0.0645952 0.155196 -0.0084031
vertex: -0.0635463 0.153079 -0.00800928
vertex: -0.0236453 0.0906062 0.0514725
vertex: -0.0564936 0.0465915 0.0420515
vertex: -0.0554996 0.0466308 0.0421953
vertex: -0.054494 0.0465534 0.0422647
vertex: -0.053498 0.0465766 0.0420409
vertex: -0.0525012 0.046573 0.0420391
vertex: -0.0515001 0.0465582 0.0417907
vertex: -0.0504972 0.0465484 0.0414292
vertex: -0.0495014 0.0464837 0.0411417
vertex: -0.048497 0.0464891 0.040915
vertex: -0.0474979 0.0464882 0.040801
vertex: -0.0464961 0.0464761 0.0407845
vertex: -0.0454996 0.0464888 0.0408011
vertex: -0.0444986 0.0465011 0.0409291
vertex: -0.0435026 0.0465062 0.0407289
vertex: -0.0424955 0.0464529 0.0406301
vertex: -0.0414956 0.0464933 0.0408152
vertex: -0.0404958 0.0464911 0.0408136
vertex: -0.0394936 0.046476 0.0404962
vertex: -0.0384944 0.0464446 0.0402202
vertex: -0.0375004 0.0464372 0.040096
vertex: -0.036507 0.0464425 0.0402005
vertex: -0.0255118 0.0936195 -0.0293755
vertex: -0.0297999 0.12434 0.000117203
vertex: -0.0308235 0.12443 -0.00028071
vertex: -0.0317456 0.124703 -0.000629789
vertex: -0.0326323 0.125019 -0.000941466
vertex: -0.0335104 0.125389 -0.00127044
vertex: -0.0344386 0.125663 -0.00162003
vertex: -0.0284556 0.0472262 0.0488083
vertex: -0.0274608 0.0473022 0.0495228
vertex: -0.0264774 0.0473675 0.0499125
vertex: -0.0254423 0.0473682 0.0503166
vertex: -0.0244616 0.0474336 0.050725
vertex: -0.0234912 0.0474961 0.0510145
vertex: -0.0224848 0.0474635 0.0510926
vertex: -0.0214953 0.0474568 0.0509792
vertex: -0.0205082 0.0474421 0.0508554
vertex: -0.0195149 0.0474114 0.0506124
vertex: -0.0185134 0.0473863 0.05026
vertex: -0.0175351 0.0472943 0.0498404
vertex: -0.0165233 0.0472885 0.0494939
vertex: -0.0155034 0.0472755 0.0490261
vertex: -0.0144968 0.0472352 0.0484474
vertex: -0.0134961 0.0472092 0.0480936
vertex: -0.0124976 0.0472007 0.0479814
vertex: -0.0114987 0.0471911 0.0478612
vertex: -0.010495 0.0471724 0.0477907
vertex: -0.00949656 0.0471698 0.047803
vertex: -0.00851871 0.0471234 0.047663
vertex: -0.00750517 0.0471136 0.0478292
vertex: -0.00650105 0.0472142 0.0482843
vertex: -0.00549562 0.0472961 0.0485942
vertex: -0.0044937 0.0473352 0.0489501
vertex: -0.0034922 0.0473569 0.0490622
vertex: -0.00249349 0.0474079 0.0491587
vertex: -0.00147854 0.0474532 0.049375
vertex: -0.000486036 0.047441 0.049521
vertex: 0.000507196 0.0474213 0.049671
vertex: 0.00150975 0.0474485 0.049901
vertex: 0.00250708 0.0474439 0.0499052
vertex: 0.00350193 0.0474397 0.0500395
vertex: 0.00449953 0.0474774 0.0501288
vertex: 0.00549435 0.0474709 0.0500045
vertex: 0.00648582 0.047441 0.0497645
vertex: 0.00747686 0.0474111 0.0493962
vertex: 0.00849245 0.0473031 0.0488481
vertex: 0.00946392 0.0472926 0.0483305
vertex: 0.0104364 0.0472441 0.0475563
vertex: -0.0764988 0.13725 0.0499203
vertex: -0.0774908 0.137247 0.0499166
vertex: -0.0325172 0.115309 0.0332233
vertex: -0.0586564 0.152453 0.0326111
vertex: 0.0348698 0.112104 0.0254475
vertex: -0.00549593 0.114185 0.0409403
vertex: -0.0755046 0.137255 0.0498073
vertex: -0.0745038 0.137269 0.049596
vertex: -0.0735087 0.137262 0.0493527
vertex: -0.0715111 0.145604 0.0434169
vertex: -0.0725069 0.145589 0.0436497
vertex: -0.0705109 0.148356 0.0407257
vertex: -0.0675145 0.148386 0.0398761
vertex: -0.0663959 0.148276 0.0393784
vertex: -0.0810243 0.0936828 -0.00856919
vertex: 0.0432798 0.100122 0.00916351
vertex: -0.0475138 0.156385 0.00914965
vertex: 0.0402856 0.10561 0.017163
vertex: -0.0774854 0.142838 0.0458543
vertex: -0.0749127 0.151363 0.0363064
vertex: -0.0284773 0.177212 -0.00607735
vertex: 0.0325091 0.0454335 0.0302933
vertex: 0.0335076 0.0453895 0.0300756
vertex: 0.0345025 0.0454126 0.0301845
vertex: 0.035496 0.0454077 0.0303438
vertex: 0.0364941 0.0454217 0.0304675
vertex: 0.0375013 0.045461 0.0306904
vertex: 0.0385027 0.0454964 0.0307784
vertex: -0.0154988 0.114109 0.0392017
vertex: -0.0475053 0.16079 0.00736091
vertex: -0.0434424 0.160833 0.00573037
vertex: -0.0127683 0.163589 -0.0126806
vertex: 0.0323217 0.116577 0.0230638
vertex: -0.0414995 0.168206 0.00296291
vertex: 0.0393714 0.104176 0.025187
vertex: 0.0299608 0.102103 0.0382304
vertex: -0.0255896 0.182763 -0.0105092
vertex: -0.0245507 0.183147 -0.010424
vertex: -0.0234711 0.183379 -0.010712
vertex: -0.0100076 0.130157 0.0146359
vertex: -0.0185901 0.128007 0.0115203
vertex: 0.000382137 0.128869 0.0270967
vertex: 0.00961512 0.122501 0.0348066
vertex: -0.0689992 0.150311 0.0384044
vertex: -0.0742776 0.161639 -0.0118948
vertex: -0.0699149 0.161541 -0.0103834
vertex: -0.0437665 0.168716 0.00196199
vertex: -0.00338001 0.130095 0.0228247
vertex: -0.0637552 0.15245 -0.00517189
vertex: -0.067462 0.157723 -0.00658264
vertex: -0.0696084 0.159782 -0.00738408
vertex: -0.0564952 0.047766 0.0395183
vertex: -0.0554939 0.0477978 0.0398952
vertex: -0.0544725 0.0478754 0.0402183
vertex: -0.0534956 0.0478266 0.0400304
vertex: -0.0524983 0.0477783 0.0397646
vertex: -0.0514997 0.047729 0.0396118
vertex: -0.0504949 0.0477308 0.0397221
vertex: -0.0494981 0.0477699 0.0395132
vertex: -0.0484934 0.047761 0.0395051
vertex: -0.0474969 0.0477925 0.0396528
vertex: -0.0464984 0.047794 0.0396541
vertex: -0.045503 0.0478046 0.0396725
vertex: -0.044502 0.0478297 0.0399289
vertex: -0.0435018 0.0478421 0.040059
vertex: -0.0425045 0.0478596 0.0401075
vertex: -0.0414999 0.0478558 0.040117
vertex: -0.0404958 0.0478428 0.0400733
vertex: -0.0394895 0.0478295 0.0398724
vertex: -0.0384924 0.0478181 0.0398313
vertex: -0.0374932 0.0478153 0.0397186
vertex: -0.0365036 0.0478079 0.0395886
vertex: -0.0355275 0.04785 0.0396404
vertex: -0.0697425 0.164473 -0.0161193
vertex: -0.0689178 0.164003 -0.0158096
vertex: -0.0681413 0.163425 -0.0155251
vertex: -0.0673944 0.162815 -0.015253
vertex: -0.0666931 0.162075 -0.0149837
vertex: -0.0660878 0.161167 -0.014759
vertex: -0.0654948 0.160255 -0.0145439
vertex: -0.0274537 0.0485303 0.0479606
vertex: -0.0264744 0.0486202 0.0485825
vertex: -0.0254941 0.0486931 0.0489695
vertex: -0.0244788 0.0486839 0.0492934
vertex: -0.0234883 0.0487024 0.0493089
vertex: -0.0224914 0.04868 0.0491885
vertex: -0.0214981 0.0486638 0.0490621
vertex: -0.0205025 0.0486482 0.0489372
vertex: -0.0194857 0.0486564 0.0485018
vertex: -0.0184963 0.0486167 0.0482304
vertex: -0.017497 0.0485942 0.047882
vertex: -0.0164973 0.0485745 0.0476342
vertex: -0.0154987 0.0485755 0.0476399
vertex: -0.0144966 0.0485988 0.0478804
vertex: -0.013506 0.0486161 0.0481837
vertex: -0.0125023 0.0486789 0.0487656
vertex: -0.0114995 0.0486859 0.0490069
vertex: -0.010491 0.0487865 0.0492904
vertex: -0.00948608 0.0488348 0.0496357
vertex: -0.0084766 0.0489124 0.0500846
vertex: -0.00748372 0.0488969 0.0502433
vertex: -0.00649633 0.0488329 0.050181
vertex: -0.00549072 0.0488848 0.0502608
vertex: -0.00449485 0.0488681 0.0504112
vertex: -0.00348603 0.0489394 0.050606
vertex: -0.00249719 0.0488761 0.0505372
vertex: -0.00148646 0.0489421 0.0507365
vertex: -0.000497779 0.0489051 0.0509033
vertex: 0.000506827 0.0489752 0.0512269
vertex: 0.0015066 0.0490028 0.0513272
vertex: 0.00250363 0.0489881 0.0513443
vertex: 0.00350274 0.0489558 0.0513808
vertex: 0.00450171 0.04895 0.0512539
vertex: 0.00549546 0.0489597 0.051102
vertex: 0.0064937 0.048929 0.05087
vertex: 0.00748827 0.048894 0.0505047
vertex: 0.0084996 0.0488213 0.0500608
vertex: 0.00949238 0.0487693 0.0494463
vertex: 0.0104455 0.0488162 0.0487077
vertex: -0.0724967 0.123205 0.0535111
vertex: -0.00949475 0.122405 0.0348735
vertex: 0.0449966 0.0931749 0.00418165
vertex: -0.0893649 0.111932 0.017326
vertex: 0.000497507 0.112823 0.0420607
vertex: -0.0744965 0.123196 0.0533572
vertex: -0.0576724 0.155657 0.012957
vertex: 0.00599322 0.131555 0.0161709
vertex: -0.0725241 0.13724 0.0489632
vertex: -0.0764972 0.123179 0.0527664
vertex: -0.0735012 0.145587 0.0437725
vertex: -0.074493 0.145596 0.0437863
vertex: -0.0754893 0.145614 0.0436847
vertex: -0.0764843 0.145607 0.0435529
vertex: -0.0654644 0.148292 0.0388168
vertex: -0.0645196 0.148285 0.0383203
vertex: -0.063566 0.148289 0.0378536
vertex: -0.0624682 0.148372 0.0373168
vertex: -0.061629 0.148291 0.0370712
vertex: -0.000397233 0.131333 0.0167016
vertex: -0.00149054 0.131258 0.0163007
vertex: 0.0325208 0.0469245 0.0310812
vertex: 0.0335068 0.0468989 0.0306812
vertex: 0.0345037 0.0468848 0.0307194
vertex: 0.0354988 0.0469226 0.030944
vertex: 0.0364837 0.0469104 0.0311466
vertex: 0.0374899 0.0469458 0.0313688
vertex: 0.0384949 0.0469555 0.0314897
vertex: 0.0395014 0.0469731 0.0315971
vertex: 0.0405026 0.0469928 0.0315524
vertex: -0.0893231 0.14203 0.0321578
vertex: 0.00149473 0.112812 0.0419217
vertex: -0.0774962 0.131676 0.0527303
vertex: -0.00266999 0.131274 0.0130017
vertex: -0.0625219 0.151129 0.0359075
vertex: 0.0444235 0.0917457 0.0211574
vertex: 0.00249002 0.112797 0.0416669
vertex: 0.0432951 0.0987146 0.0161577
vertex: -0.0354636 0.172718 -0.000342918
vertex: -0.02246 0.183226 -0.0115124
vertex: 0.0430875 0.0930739 0.0251589
vertex: -0.0260776 0.125932 0.00880255
vertex: -0.0358232 0.127618 0.00522677
vertex: -0.0417874 0.128546 0.00302224
vertex: -0.0728566 0.162156 -0.0114327
vertex: -0.069106 0.161031 -0.0101008
vertex: -0.0683786 0.160357 -0.00982452
vertex: -0.0619637 0.147832 -0.00431835
vertex: -0.0643494 0.153359 -0.00540282
vertex: -0.0681652 0.158429 -0.00684039
vertex: -0.0704807 0.1602 -0.00768602
vertex: -0.0725078 0.160609 -0.0083559
vertex: -0.0555 0.0488797 0.0362241
vertex: 0.00348618 0.11278 0.041408
vertex: -0.0534691 0.0491595 0.0373719
vertex: -0.05252 0.0490121 0.0379722
vertex: -0.0515081 0.0490357 0.0376444
vertex: -0.0505546 0.0490872 0.0373101
vertex: -0.0495075 0.0490436 0.0377607
vertex: -0.0485055 0.0490796 0.0381424
vertex: -0.0475135 0.0491287 0.0385522
vertex: -0.0465112 0.0491437 0.0387964
vertex: -0.0454932 0.0491469 0.0390026
vertex: -0.0445073 0.0491885 0.039305
vertex: -0.0435045 0.0492094 0.0395536
vertex: -0.0425019 0.049221 0.0396798
vertex: -0.0415014 0.0492193 0.0396812
vertex: -0.0404973 0.0492165 0.0395965
vertex: -0.0394944 0.0492076 0.0395541
vertex: -0.0384865 0.0492045 0.0394845
vertex: -0.0374859 0.0491992 0.0393813
vertex: -0.0364777 0.0491722 0.0391199
vertex: -0.0354984 0.0491504 0.038916
vertex: -0.0345051 0.0491976 0.0390013
vertex: -0.00403191 0.0987119 0.0511654
vertex: -0.0358096 0.12684 0.0170169
vertex: -0.00679601 0.100851 0.0456503
vertex: -0.0432963 0.128843 0.0142751
vertex: -0.0581623 0.155642 0.0142378
vertex: -0.0730465 0.158091 -0.00419381
vertex: -0.0274922 0.0497667 0.0454723
vertex: -0.0265027 0.0498541 0.0461184
vertex: -0.0254896 0.049863 0.0466034
vertex: -0.0244999 0.049902 0.0466266
vertex: -0.0234974 0.0498976 0.0468652
vertex: -0.0224974 0.0498852 0.046496
vertex: -0.0214969 0.0498836 0.0466158
vertex: -0.0205078 0.049871 0.046386
vertex: -0.0194942 0.0498847 0.046612
vertex: -0.0185111 0.0499058 0.0467842
vertex: -0.0175003 0.0499225 0.0470061
vertex: -0.0165027 0.0499584 0.0473896
vertex: -0.0154803 0.0500282 0.047966
vertex: -0.0144943 0.0500942 0.0487331
vertex: -0.0134983 0.0501789 0.0495792
vertex: -0.0125327 0.0502379 0.050201
vertex: -0.0114878 0.0502762 0.0503958
vertex: -0.0104937 0.0502816 0.0505289
vertex: -0.00949487 0.0503088 0.0507661
vertex: -0.0084955 0.0503277 0.0510127
vertex: -0.00749319 0.0503553 0.0512463
vertex: -0.00648958 0.0503786 0.0513549
vertex: -0.00549746 0.0503818 0.0516227
vertex: -0.00449958 0.0504123 0.0519892
vertex: -0.00349567 0.0504603 0.052334
vertex: -0.00249426 0.0505094 0.0526827
vertex: -0.00149572 0.0505531 0.0529099
vertex: -0.000498029 0.0505184 0.0529377
vertex: 0.000511374 0.0503823 0.0524384
vertex: 0.00150167 0.0504398 0.0522275
vertex: 0.00250222 0.0504849 0.0522926
vertex: 0.00349864 0.0505127 0.0525247
vertex: 0.00450189 0.050474 0.0524519
vertex: 0.00551166 0.0504095 0.0521406
vertex: 0.00650609 0.0503877 0.0517539
vertex: 0.00749105 0.050377 0.0513506
vertex: 0.00847112 0.0503629 0.0509458
vertex: 0.00951901 0.0504027 0.0504431
vertex: -0.0625516 0.147537 -0.0115723
vertex: -0.0908043 0.122683 0.00627651
vertex: -0.0626008 0.160001 -0.0205855
vertex: -0.0266054 0.0916781 -0.031606
vertex: -0.0703512 0.170836 -0.0520339
vertex: -0.0744896 0.128852 0.0526631
vertex: -0.0617312 0.142927 -0.00565867
vertex: -0.0945717 0.122812 0.0182725
vertex: 0.0327608 0.11383 -0.00261931
vertex: -0.00947595 0.130265 0.0133884
vertex: -0.0528475 0.140082 0.0254195
vertex: -0.00648998 0.122405 0.0354776
vertex: -0.013019 0.129549 0.0120959
vertex: -0.0617146 0.155302 -0.0255819
vertex: -0.0853384 0.107683 0.0213404
vertex: -0.0774937 0.145636 0.0432119
vertex: -0.078513 0.145668 0.0427459
vertex: 0.00323629 0.131729 0.0108817
vertex: -0.0896348 0.140659 0.0301806
vertex: -0.0267629 0.124714 0.018819
vertex: -0.0293056 0.125075 0.00323421
vertex: -0.0464927 0.165223 0.0045927
vertex: 0.0324954 0.0484967 0.0321634
vertex: 0.0335365 0.0483507 0.0312493
vertex: 0.0345069 0.0483661 0.0310725
vertex: 0.0354985 0.0483762 0.03122
vertex: 0.0364932 0.0484054 0.0314672
vertex: 0.0374917 0.0484328 0.0317174
vertex: 0.038489 0.0484512 0.0319961
vertex: 0.039494 0.0484532 0.0321483
vertex: 0.0405023 0.0484755 0.0322215
vertex: 0.0415181 0.0484385 0.0321463
vertex: -0.0394865 0.115305 0.0335817
vertex: -0.0881399 0.122604 0.000302573
vertex: -0.0641133 0.155183 -0.0406054
vertex: 0.0396737 0.107002 0.0161655
vertex: 0.0398576 0.101362 0.0261824
vertex: -0.0744916 0.146991 0.0423999
vertex: -0.0424971 0.165251 0.00449932
vertex: -0.0704743 0.121802 0.053345
vertex: 0.0267515 0.102116 0.0406018
vertex: -0.0878008 0.119885 0.00028492
vertex: -0.089797 0.129515 0.00524651
vertex: -0.0269413 0.181454 -0.0140289
vertex: -0.0307494 0.125973 0.00854668
vertex: -0.0747157 0.155426 0.0258403
vertex: -0.0448976 0.168579 0.00154181
vertex: -0.0624118 0.148891 -0.00459657
vertex: -0.0640913 0.154089 -0.00821335
vertex: -0.0630663 0.151874 -0.00782908
vertex: -0.075878 0.0954761 0.0383509
vertex: 0.0169167 0.127898 0.0201801
vertex: -0.00552471 0.130134 0.0220582
vertex: -0.0148858 0.0985034 0.047376
vertex: -0.0088618 0.129865 0.0208462
vertex: -0.0384222 0.125448 0.0219859
vertex: -0.0513808 0.0500433 0.0347314
vertex: -0.0504584 0.0502644 0.0363006
vertex: -0.0495137 0.0503617 0.0366255
vertex: -0.0485081 0.0504118 0.037253
vertex: -0.0475093 0.0504634 0.0377677
vertex: -0.0465214 0.0505047 0.038174
vertex: -0.0455152 0.0505363 0.0385492
vertex: -0.0445141 0.050571 0.038927
vertex: -0.0435279 0.0506014 0.0392212
vertex: -0.0425018 0.0506116 0.0394181
vertex: -0.0415011 0.0506114 0.0394281
vertex: -0.0404972 0.0506061 0.0393715
vertex: -0.0394902 0.0506047 0.0393469
vertex: -0.0384895 0.050603 0.0393394
vertex: -0.0374901 0.0505918 0.0391881
vertex: -0.036484 0.0505609 0.038833
vertex: -0.0354915 0.050532 0.0385401
vertex: -0.0344903 0.0505305 0.0383369
vertex: -0.0334893 0.050539 0.0382432
vertex: -0.032509 0.0506603 0.0384213
vertex: 0.0299711 0.119398 0.020753
vertex: 0.0306772 0.118704 0.0210209
vertex: 0.0313679 0.117954 0.0212794
vertex: 0.0320331 0.117177 0.0215305
vertex: 0.0326927 0.116394 0.0217802
vertex: -0.0264808 0.0509031 0.0429156
vertex: -0.0254692 0.0509386 0.0434079
vertex: -0.0244966 0.0509689 0.0431921
vertex: -0.0234839 0.0509996 0.0435588
vertex: -0.0224071 0.0510134 0.0440995
vertex: -0.02141 0.0511007 0.0448554
vertex: -0.0205114 0.0512056 0.0456176
vertex: -0.0195075 0.0512747 0.046374
vertex: -0.0184955 0.0513594 0.0472431
vertex: -0.0174765 0.0514437 0.047967
vertex: -0.0164815 0.0515035 0.0485835
vertex: -0.015494 0.0515277 0.0489706
vertex: -0.0144633 0.051615 0.0495133
vertex: -0.0134374 0.0516868 0.0502089
vertex: -0.0124795 0.0517352 0.0508543
vertex: -0.0115065 0.0517326 0.051159
vertex: -0.010498 0.0517545 0.0512545
vertex: -0.00949945 0.0517772 0.0514996
vertex: -0.00849798 0.051815 0.0518583
vertex: -0.0074916 0.0518487 0.0520774
vertex: -0.0065051 0.0518538 0.05236
vertex: -0.00548466 0.051944 0.0528973
vertex: -0.00451507 0.0519264 0.0531932
vertex: -0.0034931 0.0519852 0.0535284
vertex: -0.00249774 0.0520145 0.0539036
vertex: -0.00150003 0.0520299 0.0541649
vertex: -0.000496894 0.0520342 0.0541515
vertex: 0.000500504 0.0519731 0.0534094
vertex: 0.00149895 0.0519342 0.0529111
vertex: 0.00250445 0.0519435 0.0530423
vertex: 0.00349695 0.0519735 0.0532512
vertex: 0.00449781 0.0519669 0.0532713
vertex: 0.00550647 0.0519309 0.0530702
vertex: 0.00652038 0.0518639 0.0525018
vertex: 0.00750786 0.0518308 0.0519822
vertex: 0.00848446 0.0518256 0.0516867
vertex: 0.00950265 0.0517655 0.0513753
vertex: -0.0734977 0.128836 0.0522844
vertex: -0.0725184 0.128806 0.0519752
vertex: 0.042865 0.0958458 -0.000810373
vertex: 0.0445611 0.0931651 0.0181595
vertex: 0.0444356 0.0931566 0.0191609
vertex: -0.0754919 0.128859 0.0530266
vertex: 0.00647696 0.11413 0.0402504
vertex: -0.0765071 0.126009 0.0528667
vertex: -0.0764996 0.128859 0.0532215
vertex: -0.0849208 0.114388 0.046865
vertex: -0.0918951 0.117319 0.00831437
vertex: -0.0735209 0.134443 0.0506533
vertex: -0.0745084 0.134461 0.0510337
vertex: -0.0754981 0.13448 0.0513067
vertex: -0.0764995 0.134472 0.0515165
vertex: 0.0335187 0.113275 -0.00203325
vertex: -0.0922478 0.11733 0.00930597
vertex: 0.0044777 0.112767 0.0412512
vertex: -0.00448954 0.122402 0.0358368
vertex: -0.00442605 0.128738 0.0268092
vertex: 0.0161585 0.128774 0.0170439
vertex: 0.0427229 0.10007 0.00318201
vertex: 0.0156241 0.128368 0.0211329
vertex: 0.0335218 0.0499029 0.0322045
vertex: 0.0345233 0.0498189 0.0314944
vertex: 0.0355057 0.0498307 0.031489
vertex: 0.0364957 0.049851 0.0316154
vertex: 0.0374928 0.0498822 0.031843
vertex: 0.0384903 0.0499056 0.0320993
vertex: 0.0394879 0.0499122 0.0322705
vertex: 0.0404983 0.0499404 0.0324741
vertex: 0.0415062 0.0499285 0.0325086
vertex: 0.0425051 0.049941 0.0324381
vertex: -0.0704857 0.116111 0.0520944
vertex: 0.0232634 0.124781 0.0210949
vertex: 0.0208043 0.12624 0.020186
